RegionID|RegionName|Coordinates
553248633981707191|Umalas, Indonesia|-8.66072;115.14790:-8.66100;115.14797:-8.66121;115.14812:-8.66137;115.14828:-8.66146;115.14863:-8.66163;115.14890:-8.66200;115.14928:-8.66214;115.14932:-8.66230;115.14927:-8.66246;115.14916:-8.66266;115.14886:-8.66273;115.14881:-8.66285;115.14885:-8.66303;115.14902:-8.66319;115.14909:-8.66338;115.14902:-8.66355;115.14910:-8.66371;115.14922:-8.66390;115.14939:-8.66403;115.14954:-8.66417;115.14969:-8.66430;115.14986:-8.66443;115.15001:-8.66437;115.15041:-8.66436;115.15066:-8.66441;115.15080:-8.66456;115.15085:-8.66473;115.15076:-8.66499;115.15062:-8.66533;115.15042:-8.66555;115.15029:-8.66595;115.15009:-8.66636;115.15014:-8.66680;115.15016:-8.66711;115.15012:-8.66725;115.14993:-8.66742;115.14976:-8.66767;115.14964:-8.66827;115.14971:-8.66843;115.14973:-8.66890;115.14966:-8.66902;115.14956:-8.66914;115.14976:-8.66926;115.15009:-8.66934;115.15045:-8.66937;115.15089:-8.66935;115.15125:-8.66911;115.15157:-8.66886;115.15192:-8.66870;115.15215:-8.66847;115.15238:-8.66816;115.15265:-8.66787;115.15302:-8.66765;115.15329:-8.66736;115.15368:-8.66698;115.15418:-8.66689;115.15427:-8.66641;115.15480:-8.66601;115.15527:-8.66585;115.15554:-8.66582;115.15579:-8.66582;115.15621:-8.66587;115.15688:-8.66590;115.15743:-8.66590;115.15820:-8.66594;115.15901:-8.66591;115.15941:-8.66577;115.15997:-8.66570;115.16052:-8.66569;115.16116:-8.66560;115.16195:-8.66538;115.16259:-8.66514;115.16342:-8.66491;115.16403:-8.66477;115.16411:-8.66386;115.16420:-8.66288;115.16428:-8.66232;115.16436:-8.66157;115.16418:-8.66115;115.16400:-8.66066;115.16372:-8.65967;115.16306:-8.65902;115.16274:-8.65855;115.16264:-8.65764;115.16267:-8.65713;115.16264:-8.65642;115.16245:-8.65555;115.16228:-8.65488;115.16225:-8.65407;115.16228:-8.65312;115.16239:-8.65258;115.16239:-8.65220;115.16237:-8.65171;115.16206:-8.65118;115.16189:-8.65057;115.16177:-8.65003;115.16201:-8.65021;115.16187:-8.65034;115.16179:-8.65031;115.16119:-8.64983;115.16119:-8.64939;115.16122:-8.64878;115.16131:-8.64860;115.16129:-8.64785;115.16142:-8.64699;115.16158:-8.64632;115.16169:-8.64578;115.16178:-8.64566;115.16103:-8.64551;115.16015:-8.64533;115.15919:-8.64516;115.15859:-8.64498;115.15833:-8.64455;115.15801:-8.64454;115.15796:-8.64464;115.15785:-8.64474;115.15775:-8.64489;115.15767:-8.64497;115.15755:-8.64513;115.15735:-8.64524;115.15723:-8.64536;115.15710:-8.64553;115.15701:-8.64572;115.15691:-8.64590;115.15687:-8.64615;115.15685:-8.64641;115.15714:-8.64670;115.15717:-8.64696;115.15716:-8.64711;115.15712:-8.64721;115.15691:-8.64717;115.15651:-8.64725;115.15641:-8.64741;115.15633:-8.64774;115.15623:-8.64794;115.15610:-8.64808;115.15589:-8.64815;115.15564:-8.64826;115.15536:-8.64837;115.15526:-8.64875;115.15518:-8.64908;115.15520:-8.64945;115.15521:-8.64975;115.15492:-8.64987;115.15482:-8.65017;115.15469:-8.65037;115.15450:-8.65043;115.15420:-8.65044;115.15391:-8.65072;115.15378:-8.65070;115.15365:-8.65062;115.15339:-8.65043;115.15321:-8.65052;115.15276:-8.65053;115.15230:-8.65047;115.15193:-8.65051;115.15161:-8.65067;115.15129:-8.65082;115.15112:-8.65122;115.15112:-8.65134;115.15105:-8.65156;115.15098:-8.65195;115.15096:-8.65246;115.15105:-8.65254;115.15102:-8.65275;115.15058:-8.65295;115.15042:-8.65320;115.15037:-8.65345;115.15033:-8.65364;115.15022:-8.65381;115.15002:-8.65396;115.14973:-8.65414;115.14943:-8.65433;115.14928:-8.65456;115.14925:-8.65475;115.14940:-8.65484;115.14959:-8.65492;115.14990:-8.65502;115.15027:-8.65516;115.15038:-8.65535;115.15039:-8.65546;115.15034:-8.65564;115.15017:-8.65589;115.14984:-8.65612;115.14942:-8.65624;115.14912:-8.65638;115.14896:-8.65668;115.14893:-8.65683;115.14890:-8.65729;115.14870:-8.65743;115.14874:-8.65754;115.14889:-8.65778;115.14921:-8.65796;115.14938:-8.65833;115.14952:-8.65865;115.14945:-8.65884;115.14935:-8.65926;115.14885:-8.65946;115.14875:-8.65964;115.14875:-8.65981;115.14872:-8.65998;115.14861:-8.66009;115.14849:-8.66035;115.14824:-8.66055;115.14798
553248633981707245|Ten Mile Gallery, China|24.71624;110.45651:24.70649;110.46029:24.70976;110.47282:24.72060;110.49591:24.72637;110.50441:24.73697;110.51308:24.74960;110.51917:24.75373;110.52037:24.75646;110.51051:24.75911;110.48638:24.75864;110.48672:24.73651;110.48922:24.73432;110.48381:24.73378;110.47660:24.73011;110.46647
553248633981707357|Targówek, Poland|52.29334;21.01417:52.29077;21.01567:52.28975;21.01679:52.28844;21.01863:52.28689;21.02027:52.28579;21.02104:52.28379;21.02108:52.28216;21.02082:52.28082;21.02091:52.27951;21.02177:52.27788;21.02267:52.27528;21.02421:52.27452;21.02451:52.27345;21.02576:52.27253;21.02674:52.27176;21.02795:52.27119;21.03056:52.27042;21.03284:52.26963;21.03468:52.26672;21.04563:52.26408;21.05415:52.26239;21.05982:52.26166;21.06282:52.26051;21.06514:52.25951;21.06711:52.25903;21.06866:52.25861;21.07038:52.25888;21.07295:52.25940;21.07638:52.26014;21.08016:52.26087;21.08651:52.26089;21.08734:52.26034;21.09790:52.25994;21.10601:52.25974;21.11013:52.26811;21.10846:52.27140;21.10824:52.27168;21.10914:52.27428;21.10815:52.27386;21.10584:52.28445;21.10067:52.28603;21.09982:52.28613;21.09588:52.28807;21.09485:52.28988;21.09391:52.29542;21.08803:52.29930;21.08584:52.30613;21.08318:52.30634;21.08309:52.30652;21.08301:52.30666;21.08282:52.30671;21.07750:52.30671;21.07149:52.30671;21.06626:52.30666;21.06334:52.30608;21.06102:52.30550;21.05810:52.30493;21.05536:52.30403;21.05194:52.30303;21.04687:52.30185;21.04254:52.29983;21.03486:52.29802;21.02795:52.29647;21.02318:52.29528;21.01919
553248633981707367|Górny Sopot, Poland|54.44566;18.54146:54.44251;18.54609:54.44081;18.55562:54.43417;18.55682:54.43487;18.56395:54.44690;18.55966:54.44714;18.55946:54.45014;18.55426:54.44854;18.55255:54.44685;18.55212:54.44742;18.54881:54.44590;18.54838:54.44695;18.54455
553248633981707696|Constitucion, Argentina|-37.96359;-57.55767:-37.96399;-57.55669:-37.96714;-57.55042:-37.96761;-57.54943:-37.96826;-57.54806:-37.96975;-57.54557:-37.97100;-57.54265:-37.97066;-57.54261:-37.96849;-57.54162:-37.96436;-57.54046:-37.95855;-57.53870:-37.95327;-57.54913:-37.96071;-57.55531:-37.96220;-57.55634
553248633981707852|West Coast, China|35.85288;119.96240:35.84477;119.96434:35.85093;120.04326:35.85413;120.04939:35.88432;120.06853:35.88472;120.06892:35.88473;120.06895:35.88474;120.06895:35.88474;120.06895:35.90476;120.05630:35.90694;120.05206:35.91001;120.05013:35.90591;120.03262:35.89645;119.99050:35.88168;119.99559:35.87441;119.99649:35.86700;119.99781:35.86465;119.99712:35.86244;119.99593:35.85759;119.99350:35.85357;119.99433:35.85239;119.97803:35.85338;119.97388:35.85354;119.96949
553248633981707858|Saihan, China|40.81224;111.67261:40.79817;111.67986:40.79309;111.68005:40.78903;111.68007:40.78334;111.68240:40.78933;111.70459:40.77504;111.71127:40.77354;111.71445:40.77549;111.71626:40.77799;111.71964:40.78024;111.72273:40.78157;111.72485:40.78205;111.72664:40.78209;111.73192:40.78219;111.73389:40.78259;111.73522:40.78501;111.73728:40.78809;111.74080:40.79033;111.74701:40.79478;111.75279:40.79868;111.75901:40.79972;111.76582:40.80234;111.77008:40.80352;111.77209:40.80535;111.77289:40.80936;111.77557:40.81156;111.77618:40.81356;111.77584:40.81480;111.78458:40.82500;111.78040:40.83401;111.77948:40.83423;111.77979:40.83461;111.77971:40.83469;111.77961:40.83471;111.77957:40.83471;111.77955:40.83472;111.77953:40.83735;111.77805:40.84032;111.77666:40.84166;111.77601:40.84301;111.77538:40.84552;111.77421:40.84182;111.75818:40.83818;111.74149:40.83593;111.73111:40.83354;111.72039:40.82605;111.72318:40.82404;111.71372:40.82170;111.70325:40.82026;111.69765:40.81863;111.69172:40.81577;111.68044:40.81464;111.68083:40.81383;111.67805:40.81298;111.67520
553248633981707864|Huaihe Road, China|31.86463;117.27050:31.86255;117.27166:31.86281;117.27389:31.86259;117.27689:31.86259;117.27904:31.86259;117.28118:31.86277;117.28290:31.86288;117.28384:31.86292;117.28599:31.86266;117.28938:31.86259;117.29076:31.86266;117.29226:31.86266;117.29419:31.86273;117.29591:31.86281;117.29745:31.86306;117.29878:31.86379;117.29890:31.86474;117.29908:31.86722;117.29871:31.86908;117.29835:31.86940;117.29754:31.86977;117.29646:31.86992;117.29509:31.87006;117.29308:31.87010;117.29097:31.87010;117.28964:31.87020;117.28909:31.87031;117.28838:31.87042;117.28632:31.87037;117.28342:31.87060;117.28102:31.87064;117.27912:31.86995;117.27788:31.86911;117.27724:31.86773;117.27655:31.86725;117.27668:31.86700;117.27513:31.86703;117.27260:31.86707;117.27067:31.86591;117.27071
553248633981707957|Garzota, Ecuador|-2.14700;-79.90007:-2.15300;-79.89591:-2.15465;-79.89494:-2.15111;-79.89297:-2.15161;-79.89201:-2.15058;-79.88617:-2.14903;-79.88623:-2.14779;-79.88583:-2.14155;-79.88287:-2.14039;-79.88256:-2.13906;-79.88371
553248633981707969|Da Guan Yuan, China|36.64392;116.96008:36.64158;116.96059:36.63842;116.96059:36.63215;116.96042:36.63249;116.97986:36.63046;116.98920:36.63042;116.99862:36.63340;116.99764:36.63662;116.99706:36.64315;116.99709:36.64955;116.99715:36.65359;116.99722:36.65483;116.99747:36.65598;116.99797:36.66068;116.99747:36.66528;116.99606:36.66069;116.97495:36.66064;116.97108:36.66044;116.96880:36.65994;116.96746:36.65949;116.96689:36.65895;116.96641:36.65277;116.96094:36.65093;116.96059:36.64906;116.96055
553248633981708094|Li Cheng, China|36.50760;116.93825:36.46343;116.94649:36.35144;117.06470:36.34425;117.06814:36.33208;117.07809:36.34052;117.09354:36.33734;117.13371:36.36582;117.19139:36.39899;117.22847:36.45407;117.27107:36.48989;117.30336:36.51906;117.33839:36.57682;117.39026:36.60776;117.40185:36.68179;117.38503:36.69095;117.38460:36.70182;117.38048:36.71345;117.35730:36.72439;117.34108:36.72749;117.33791:36.73732;117.34254:36.75142;117.34924:36.76916;117.33799:36.77782;117.33559:36.78765;117.31602:36.80518;117.33086:36.82497;117.34322:36.83947;117.34855:36.84661;117.34237:36.85389;117.32632:36.87813;117.32185:36.88438;117.32494:36.88108;117.31490:36.86790;117.28821:36.85877;117.27224:36.84943;117.24941:36.85107;117.23920:36.85087;117.21860:36.85046;117.21096:36.85726;117.20761:36.88253;117.21825:36.90044;117.20375:36.89790;117.18495:36.88733;117.18083:36.87223;117.17397:36.86241;117.16684:36.85946;117.14967:36.84325;117.14771:36.83170;117.14298:36.81061;117.12470:36.79192;117.11457:36.78630;117.09063:36.77764;117.08369:36.77135;117.07896:36.76538;117.06801:36.75883;117.05539:36.75615;117.04176:36.75406;117.02940:36.74742;117.02325:36.74343;117.02037:36.73780;117.02200:36.73065;117.02683:36.72435;117.02868:36.72410;117.02824:36.72243;117.02671:36.72176;117.02672:36.71911;117.02848:36.71728;117.02930:36.71750;117.03159:36.71345;117.03202:36.71002;117.03234:36.71002;117.03513:36.71067;117.03713:36.71386;117.03522:36.71437;117.04175:36.71656;117.04359:36.71506;117.04499:36.71444;117.04565:36.71303;117.04832:36.71225;117.05241:36.71034;117.05614:36.70779;117.05842:36.70824;117.05923:36.70915;117.06056:36.71094;117.05953:36.71152;117.05904:36.71309;117.06151:36.71292;117.06177:36.71172;117.06267:36.71152;117.06359:36.71111;117.06404:36.70975;117.06460:36.70824;117.06224:36.70437;117.05546:36.70327;117.05443:36.70272;117.05398:36.70071;117.05333:36.69806;117.04906:36.69699;117.04670:36.69522;117.04668:36.69365;117.04736:36.69131;117.04992:36.69090;117.04936:36.68980;117.04790:36.68574;117.04576:36.68761;117.05256:36.68207;117.05486:36.67941;117.05593:36.67101;117.05602:36.66975;117.06252:36.66879;117.06638:36.66771;117.07360:36.67480;117.08901:36.69466;117.09283:36.69383;117.10172:36.70253;117.10218:36.70673;117.10278:36.70869;117.11549:36.70773;117.12309:36.70735;117.13094:36.70835;117.13785:36.70907;117.14334:36.70301;117.14660:36.69655;117.14742:36.69342;117.16042:36.67941;117.16124:36.67052;117.16038:36.66584;117.16810:36.66419;117.16604:36.66336;117.15884:36.66364;117.15282:36.66846;117.14716:36.67163;117.13995:36.67094;117.13531:36.66323;117.13737:36.65083;117.13669:36.64312;117.13840:36.63114;117.15369:36.62893;117.15832:36.62521;117.14887:36.61447;117.13909:36.60468;117.13566:36.59962;117.12925:36.57978;117.14298:36.57481;117.14573:36.57537;117.15431:36.57371;117.16667:36.55993;117.16976:36.55082;117.16324:36.54034;117.14127:36.54559;117.11174:36.55634;117.09217:36.56792;117.08290:36.58116;117.07535:36.57895;117.06642:36.57978;117.05750:36.58557;117.05235:36.58253;117.04754:36.57619;117.03964:36.57206;117.02557:36.56213;117.02145:36.55078;117.01962:36.53975;117.00193:36.53796;116.98254:36.53217;116.96949
553248633981708100|Pan Shan Mountain, China|40.07811;117.24089:40.07325;117.24174:40.06931;117.24570:40.06524;117.24827:40.06090;117.25050:40.05867;117.25394:40.05473;117.25822:40.05157;117.26578:40.05170;117.27728:40.05223;117.28415:40.05269;117.29316:40.05328;117.29891:40.05446;117.30303:40.05840;117.31316:40.06103;117.31899:40.06681;117.32260:40.07351;117.32620:40.08034;117.32638:40.08835;117.32655:40.09755;117.32260:40.10266;117.31934:40.10608;117.31522:40.10818;117.30629:40.10963;117.30441:40.11146;117.30080:40.11081;117.28964:40.10897;117.27951:40.10713;117.27024:40.10529;117.26303:40.10503;117.26131:40.10493;117.26063:40.10477;117.25956:40.10477;117.25771:40.10450;117.25621:40.10437;117.25497:40.10162;117.25291:40.09755;117.24982:40.09269;117.24741:40.08835;117.24432:40.08363;117.24312
553248633981708106|F-8 Sector, Pakistan|33.71322;73.02706:33.71201;73.02796:33.71096;73.02877:33.70721;73.03150:33.70496;73.03324:33.70144;73.03592:33.70298;73.03918:33.70477;73.04253:33.70716;73.04708:33.71014;73.05274:33.71394;73.05000:33.71738;73.04751:33.71980;73.04564:33.72206;73.04391:33.72217;73.04380:33.72054;73.04062:33.71910;73.03796:33.71733;73.03451:33.71562;73.03148:33.71442;73.02910:33.71330;73.02708
553248633981708112|Lixia District, China|36.63487;117.01189:36.63655;117.02267:36.63091;117.03518:36.63697;117.06900:36.64888;117.07140:36.64172;117.13577:36.64708;117.13626:36.65983;117.13719:36.66336;117.13719:36.66641;117.13629:36.67081;117.13522:36.67133;117.13676:36.67180;117.13989:36.67049;117.14320:36.66845;117.14713:36.66710;117.14882:36.66369;117.15302:36.66331;117.15895:36.66439;117.16588:36.66579;117.16775:36.66631;117.16714:36.66706;117.16569:36.67068;117.16030:36.67285;117.16075:36.68208;117.16126:36.69344;117.16032:36.69469;117.15459:36.69655;117.14738:36.70219;117.14694:36.70884;117.14270:36.70766;117.13512:36.70721;117.13099:36.70728;117.12500:36.70859;117.11553:36.70814;117.11274:36.70676;117.10291:36.70511;117.10262:36.69783;117.10195:36.69684;117.10199:36.69395;117.10175:36.69405;117.10019:36.69427;117.09573:36.69452;117.09293:36.68666;117.09149:36.68350;117.09079:36.68055;117.09013:36.67722;117.08955:36.67465;117.08894:36.67281;117.08493:36.67221;117.08356:36.67170;117.08250:36.67126;117.08154:36.67023;117.07966:36.66941;117.07769:36.66761;117.07342:36.66746;117.07343:36.66781;117.07221:36.66846;117.06895:36.66899;117.06496:36.66972;117.06245:36.67106;117.05604:36.67930;117.05595:36.68211;117.05492:36.68754;117.05250:36.68563;117.04611:36.68472;117.04529:36.68414;117.04550:36.68144;117.04494:36.68116;117.04336:36.68117;117.04301:36.67907;117.04188:36.67908;117.03938:36.68036;117.03925:36.68176;117.03769:36.68238;117.03819:36.68307;117.03788:36.68271;117.03543:36.68253;117.03239:36.67844;117.03203:36.67846;117.03098:36.67839;117.02341:36.67803;117.02222:36.67780;117.01868:36.67709;117.01724:36.67486;117.01579:36.67260;117.01583:36.67233;117.01595:36.67181;117.01638:36.66758;117.01627:36.66409;117.01625:36.66385;117.01518:36.66145;117.01447:36.66040;117.01278:36.65927;117.01321:36.65940;117.01363:36.65935;117.01501:36.65754;117.01518:36.65662;117.01510:36.65485;117.01479:36.65483;117.01379:36.65443;117.01357:36.65308;117.01376:36.65165;117.01379:36.64892;117.01379:36.64291;117.01289:36.64071;117.01366:36.63799;117.01329
553248633981708118|Shizhong, China|36.61527;116.81975:36.60757;116.82529:36.60482;116.83302:36.60427;116.84006:36.59793;116.84195:36.59558;116.85122:36.59090;116.85397:36.58332;116.85500:36.58125;116.86221:36.57812;116.87937:36.56758;116.91794:36.56448;116.92506:36.56223;116.92881:36.56071;116.93224:36.55988;116.93928:36.55891;116.94271:36.55827;116.94763:36.55799;116.95107:36.55744;116.95313:36.55688;116.95553:36.55643;116.95919:36.55574;116.96228:36.55519;116.96623:36.55478;116.96949:36.55464;116.97344:36.55450;116.97670:36.55492;116.98065:36.55321;116.99058:36.55109;116.99810:36.56939;116.98717:36.57946;116.99267:36.58731;116.99713:36.59696;117.00211:36.59694;117.01252:36.59736;117.02145:36.59784;117.03286:36.60266;117.04153:36.60252;117.04399:36.60372;117.04935:36.60482;117.05197:36.60606;117.05403:36.61031;117.05930:36.61390;117.06282:36.62576;117.06030:36.63077;117.03552:36.63448;117.02983:36.63651;117.02279:36.63531;117.02086:36.63483;117.01185:36.63796;117.01331:36.64068;117.01365:36.64288;117.01283:36.64860;117.01369:36.65239;117.01373:36.65462;117.01344:36.65490;117.01379:36.65490;117.01476:36.65658;117.01499:36.65754;117.01516:36.65932;117.01505:36.65915;117.01323:36.66071;117.01276:36.66162;117.01366:36.66398;117.01527:36.66398;117.01228:36.66567;117.01263:36.66595;117.01054:36.66595;117.00900:36.66711;117.00892:36.66716;117.00834:36.66725;117.00790:36.66874;116.99726:36.66886;116.99734:36.66881;116.99725:36.66624;116.98752:36.66195;116.98878:36.66160;116.98652:36.65827;116.98727:36.65663;116.98765:36.65500;116.98795:36.65340;116.98684:36.65105;116.98681:36.65052;116.98432:36.64868;116.98431:36.64868;116.98599:36.64661;116.98594:36.64611;116.98603:36.64548;116.98629:36.64348;116.98642:36.64371;116.98186:36.64368;116.98132:36.64205;116.98188:36.63932;116.98240:36.63577;116.98302:36.63443;116.98319:36.62811;116.98007:36.62756;116.97922:36.62760;116.97767:36.62824;116.97632:36.62964;116.97599:36.62991;116.97562:36.63004;116.97452:36.63246;116.97326:36.63416;116.97334:36.63464;116.97230:36.63568;116.97166:36.63818;116.97160:36.64022;116.97102:36.64181;116.96774:36.64116;116.96680:36.64117;116.96595:36.64094;116.96503:36.64031;116.96500:36.63839;116.96436:36.63752;116.96400:36.63658;116.96362:36.63503;116.96315:36.63516;116.96016:36.63535;116.95501:36.63544;116.95199:36.63859;116.95173:36.64143;116.95181:36.64453;116.95203:36.64503;116.95149:36.64589;116.95070:36.64655;116.94984:36.64749;116.94894:36.64782;116.94830:36.64806;116.94789:36.64856;116.94781:36.64946;116.94798:36.64980;116.94813:36.65013;116.94821:36.65018;116.94720:36.64875;116.94666:36.64703;116.94563:36.64642;116.94511:36.64736;116.94151:36.64679;116.94125:36.64650;116.94105:36.64586;116.94101:36.64521;116.94115:36.64486;116.94123:36.64436;116.94158:36.64366;116.94170:36.64284;116.94186:36.64224;116.94179:36.64221;116.94139:36.64225;116.94016:36.64225;116.93907:36.64226;116.93769:36.64227;116.93661:36.64226;116.93369:36.64648;116.93306:36.64639;116.92780:36.64581;116.92738:36.64560;116.92587:36.64811;116.91911:36.64581;116.92038:36.64424;116.92001:36.64477;116.91335:36.64225;116.91296:36.63978;116.91418:36.63751;116.91567:36.63524;116.91611:36.63327;116.91589:36.63077;116.88781:36.63091;116.87931:36.63139;116.87253:36.63649;116.87107:36.63587;116.85734:36.62988;116.85493:36.63649;116.84180:36.62850;116.83279
